DATE,USD/EURO,OIL,DOW JONES,J&J,AMOZON,APPLE,BERKSHIRE,GOOGLE,Volume,Close
7/19/18,0.8589,69.46,25064.5,125.940002,1812.969971,191.880005,197.490005,1199.099976,3266700000,2804.48999
7/20/18,0.8532,70.46,25058.11914,125.849998,1813.699951,191.440002,196.779999,1197.880005,3230210000,2801.830078
7/23/18,0.8552,67.89,25044.28906,126.629997,1802,191.610001,197.850006,1211,2907430000,2806.97998
7/24/18,0.8558,68.52,25241.93945,129.360001,1829.23999,193,198.460007,1258.150024,3417530000,2820.399902
7/25/18,0.8527,69.3,25414.09961,128.619995,1863.609985,194.820007,197.610001,1275.939941,3553010000,2846.070068
7/26/18,0.8589,69.61,25527.07031,130.279999,1808,194.210007,197.460007,1285.5,3653330000,2837.439941
7/27/18,0.8579,68.69,25451.06055,131.550003,1817.27002,190.979996,197.949997,1252.890015,3415710000,2818.820068
7/30/18,0.8542,70.13,25306.83008,132.169998,1779.219971,189.910004,199.089996,1230.040039,3245770000,2802.600098
7/31/18,0.8554,68.76,25415.18945,132.520004,1777.439941,190.289993,197.869995,1227.219971,3892100000,2816.290039
8/1/18,0.8577,67.66,25333.82031,132.639999,1797.170044,201.5,197.850006,1232.98999,3496990000,2813.360107
8/2/18,0.8632,68.96,25326.16016,131.25,1834.329956,207.389999,198.059998,1241.130005,3467380000,2827.219971
8/3/18,0.8645,68.49,25462.58008,131.949997,1823.290039,207.990005,200.240005,1238.160034,3030390000,2840.350098
8/6/18,0.8656,69.01,25502.17969,132.020004,1847.75,209.070007,206.059998,1237.670044,2874540000,2850.399902
8/7/18,0.8621,69.17,25628.91016,131.460007,1862.47998,207.110001,208.720001,1255.839966,3162770000,2858.449951
8/8/18,0.8612,66.94,25583.75,131.169998,1886.52002,207.25,208.940002,1261.329956,2972200000,2857.699951
8/9/18,0.8676,66.81,25509.23047,131.199997,1898.52002,208.880005,209.100006,1264.459961,3047050000,2853.580078
8/10/18,0.8763,67.63,25313.14063,130.75,1886.300049,207.529999,206.630005,1252.51001,3256040000,2833.280029
8/13/18,0.8765,67.2,25187.69922,130.220001,1896.199951,208.869995,205.169998,1248.640015,3158450000,2821.929932
8/14/18,0.8815,67.04,25299.91992,129.5,1919.650024,209.75,205.830002,1258.140015,2976970000,2839.959961
8/15/18,0.8814,65.01,25162.41016,130.429993,1882.619995,210.240005,204.5,1232.219971,3645070000,2818.370117
8/16/18,0.879,65.46,25558.73047,132.479996,1886.52002,213.320007,207.559998,1224.060059,3219880000,2840.689941
8/17/18,0.8743,65.91,25669.32031,134.470001,1882.219971,217.580002,208.139999,1215.849976,3024100000,2850.129883
8/20/18,0.871,66.43,25758.68945,136.880005,1876.709961,215.460007,208.460007,1221.949951,2748020000,2857.050049
8/21/18,0.8642,67.35,25822.28906,135.350006,1883.420044,215.039993,208.490005,1217.410034,3147140000,2862.959961
8/22/18,0.8623,67.86,25733.59961,134.610001,1904.900024,215.050003,207.330002,1221.75,2689560000,2861.820068
8/23/18,0.8666,67.83,25656.98047,135.110001,1902.900024,215.490005,207.240005,1221.160034,2713910000,2856.97998
8/24/18,0.8605,68.72,25790.34961,135.949997,1905.390015,216.160004,207.979996,1236.75,2596190000,2874.689941
8/27/18,0.8563,68.87,26049.64063,134.919998,1927.680054,217.940002,210.509995,1256.27002,2854080000,2896.73999
8/28/18,0.855,68.53,26064.01953,134.320007,1932.819946,219.699997,210.770004,1245.859985,2683190000,2897.52002
8/29/18,0.8541,69.51,26124.57031,134.860001,1998.099976,222.979996,211.270004,1264.650024,2791860000,2914.040039
8/30/18,0.8569,70.25,25986.91992,134.949997,2002.380005,225.029999,209.75,1254.439941,2802180000,2901.129883
8/31/18,0.8619,69.8,25964.82031,134.690002,2012.709961,227.630005,208.720001,1231.800049,2880260000,2901.52002
